clip_uid,release_session_id,channel,condition,fault_mode,protocol_axis,speed_profile,clip_index,clip_audio_file,source_audio_file,clip_start_seconds,clip_end_seconds,clip_duration_seconds,benchmark_label,primary_phase,bed_heating_overlap_seconds,nozzle_heating_overlap_seconds,homing_overlap_seconds,printing_motion_overlap_seconds,matched_interval_ids,matched_interval_count,anomaly_overlap_seconds_max,anomaly_overlap_seconds_total,event_evidence,selection_rule,event_rule_version,split_role,sampling_seed
asd3dp_s0003_clip0000294,asd3dp_s0003,ch2,normal,none,print_slow_loaded,slow,0000294,clipped/audio_event_clean/normal/asd3dp_s0003_clip0000294_ch2_normal.wav,all/audio/files/asd3dp_s0003_ch2.wav,2930,2940,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0003_clip0000302,asd3dp_s0003,ch2,normal,none,print_slow_loaded,slow,0000302,clipped/audio_event_clean/normal/asd3dp_s0003_clip0000302_ch2_normal.wav,all/audio/files/asd3dp_s0003_ch2.wav,3010,3020,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000022,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000022,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000022_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,210,220,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000037,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000037,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000037_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,360,370,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000043,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000043,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000043_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,420,430,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000060,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000060,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000060_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,590,600,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000071,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000071,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000071_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,700,710,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000089,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000089,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000089_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,880,890,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000104,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000104,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000104_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1030,1040,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000108,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000108,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000108_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1070,1080,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000123,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000123,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000123_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1220,1230,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000137,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000137,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000137_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1360,1370,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000153,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000153,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000153_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1520,1530,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000166,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000166,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000166_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1650,1660,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000182,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000182,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000182_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1810,1820,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000195,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000195,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000195_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,1940,1950,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000209,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000209,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000209_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2080,2090,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000214,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000214,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000214_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2130,2140,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000235,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000235,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000235_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2340,2350,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000245,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000245,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000245_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2440,2450,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000258,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000258,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000258_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2570,2580,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000274,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000274,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000274_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2730,2740,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000289,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000289,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000289_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2880,2890,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000300,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000300,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000300_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,2990,3000,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0004_clip0000311,asd3dp_s0004,ch2,normal,none,print_slow_loaded,slow,0000311,clipped/audio_event_clean/normal/asd3dp_s0004_clip0000311_ch2_normal.wav,all/audio/files/asd3dp_s0004_ch2.wav,3100,3110,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000026,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000026,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000026_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,250,260,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000032,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000032,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000032_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,310,320,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000044,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000044,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000044_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,430,440,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000057,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000057,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000057_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,560,570,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000078,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000078,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000078_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,770,780,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000088,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000088,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000088_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,870,880,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000094,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000094,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000094_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,930,940,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000108,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000108,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000108_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,1070,1080,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000128,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000128,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000128_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,1270,1280,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000143,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000143,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000143_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,1420,1430,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000157,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000157,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000157_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,1560,1570,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000167,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000167,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000167_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,1660,1670,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000173,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000173,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000173_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,1720,1730,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000193,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000193,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000193_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,1920,1930,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000202,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000202,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000202_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2010,2020,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000214,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000214,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000214_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2130,2140,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000236,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000236,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000236_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2350,2360,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000242,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000242,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000242_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2410,2420,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000250,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000250,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000250_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2490,2500,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000267,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000267,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000267_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2660,2670,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000279,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000279,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000279_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2780,2790,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000292,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000292,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000292_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,2910,2920,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0005_clip0000302,asd3dp_s0005,ch2,normal,none,print_slow_loaded,slow,0000302,clipped/audio_event_clean/normal/asd3dp_s0005_clip0000302_ch2_normal.wav,all/audio/files/asd3dp_s0005_ch2.wav,3010,3020,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000028,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000028,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000028_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,270,280,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000033,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000033,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000033_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,320,330,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000049,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000049,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000049_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,480,490,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000061,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000061,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000061_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,600,610,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000078,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000078,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000078_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,770,780,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000083,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000083,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000083_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,820,830,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000102,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000102,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000102_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,1010,1020,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000112,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000112,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000112_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,1110,1120,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000128,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000128,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000128_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,1270,1280,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0006_clip0000140,asd3dp_s0006,ch2,normal,none,print_slow_loaded,slow,0000140,clipped/audio_event_clean/normal/asd3dp_s0006_clip0000140_ch2_normal.wav,all/audio/files/asd3dp_s0006_ch2.wav,1390,1400,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
